customer_id,date,api_calls,data_points_ingested,queries_executed,projects_active,feature_used
89,2025-01-11,40519,107478,4051,2,white_label
92,2024-12-21,112621,313794,11261,1,"advanced_analytics,custom_reports,api_access"
92,2024-12-28,132769,369932,13276,1,advanced_analytics
92,2025-01-04,124935,348107,12493,1,"white_label,advanced_analytics"
92,2025-01-11,105243,293238,10524,1,"basic_analytics,dashboard"
95,2024-12-21,20795,31291,2079,2,api_access
95,2024-12-28,18061,27176,1805,2,dashboard
95,2025-01-04,17392,26170,1739,2,"api_access,basic_analytics"
95,2025-01-11,19128,28783,1912,2,priority_support
96,2024-12-21,2237,6030,223,2,api_access
96,2024-12-28,2360,6363,236,2,basic_analytics
96,2025-01-04,2048,5521,204,2,api_access
96,2025-01-11,2170,5852,217,2,"basic_analytics,api_access,dashboard"
98,2024-12-21,12331,32367,1233,1,custom_reports
98,2024-12-28,10234,26862,1023,1,"dashboard,api_access,basic_analytics"
98,2025-01-04,12405,32561,1240,1,"api_access,custom_reports,advanced_analytics"
98,2025-01-11,13708,35980,1370,1,api_access
100,2024-12-21,4506,8572,450,3,"dashboard,custom_reports"
100,2024-12-28,4662,8869,466,3,api_access
100,2025-01-04,5728,10897,572,3,"custom_reports,api_access,dashboard"
100,2025-01-11,6322,12028,632,3,custom_reports
101,2024-12-21,56679,109680,5667,3,api_access
101,2024-12-28,61514,119036,6151,3,"custom_reports,api_access,white_label"
101,2025-01-04,72243,139798,7224,3,"custom_reports,white_label,priority_support"
101,2025-01-11,57895,112033,5789,3,"api_access,dashboard"
104,2024-12-21,7296,21865,729,2,"api_access,advanced_analytics"
104,2024-12-28,6768,20282,676,2,"custom_reports,api_access,dashboard"
104,2025-01-04,7300,21876,729,2,"custom_reports,dashboard,advanced_analytics"
104,2025-01-11,6752,20234,675,2,"api_access,dashboard,custom_reports"
105,2024-12-21,31147,86837,3114,1,"custom_reports,dashboard"
105,2024-12-28,39039,108840,3903,1,"dashboard,api_access"
105,2025-01-04,41744,116382,4174,1,custom_reports
105,2025-01-11,29252,81554,2925,1,basic_analytics
106,2024-12-21,1975,4395,197,2,"dashboard,advanced_analytics,basic_analytics"
106,2024-12-28,1704,3791,170,2,"basic_analytics,custom_reports,api_access"
106,2025-01-04,1514,3369,151,2,dashboard
106,2025-01-11,1466,3263,146,2,"api_access,dashboard"
107,2024-12-21,115873,317565,11587,2,"white_label,custom_reports,api_access"
107,2024-12-28,101900,279269,10189,2,"api_access,advanced_analytics,white_label"
107,2025-01-04,117714,322610,11771,2,white_label
107,2025-01-11,126035,345414,12603,2,"white_label,api_access"
108,2024-12-21,32853,70135,3285,1,"advanced_analytics,priority_support,api_access"
108,2024-12-28,30443,64990,3044,1,"priority_support,basic_analytics,dashboard"
108,2025-01-04,25359,54137,2535,1,basic_analytics
108,2025-01-11,32848,70124,3284,1,"api_access,priority_support,basic_analytics"
111,2024-12-21,43985,109376,4398,3,"api_access,priority_support"
111,2024-12-28,36964,91919,3696,3,"custom_reports,basic_analytics,advanced_analytics"
111,2025-01-04,42741,106282,4274,3,"custom_reports,api_access"
111,2025-01-11,45911,114166,4591,3,"priority_support,white_label,dashboard"
114,2024-12-21,14610,33891,1460,2,priority_support
114,2024-12-28,13275,30795,1327,2,"priority_support,api_access,advanced_analytics"
114,2025-01-04,11367,26367,1136,2,"advanced_analytics,priority_support,custom_reports"
114,2025-01-11,13742,31878,1374,2,"advanced_analytics,white_label,priority_support"
116,2024-12-21,17139,29966,1713,3,"custom_reports,priority_support,basic_analytics"
116,2024-12-28,18238,31888,1823,3,priority_support
116,2025-01-04,23901,41790,2389,3,"dashboard,advanced_analytics"
116,2025-01-11,19281,33713,1927,3,"custom_reports,api_access,advanced_analytics"
117,2024-12-21,39068,69382,3906,2,"basic_analytics,dashboard,priority_support"
117,2024-12-28,39675,70461,3967,2,"advanced_analytics,api_access"
117,2025-01-04,46052,81787,4605,2,"api_access,advanced_analytics"
117,2025-01-11,40974,72767,4097,2,"advanced_analytics,basic_analytics"
124,2024-12-21,72820,182021,7281,3,"custom_reports,advanced_analytics,basic_analytics"
124,2024-12-28,77470,193644,7746,3,dashboard
124,2025-01-04,66444,166083,6644,3,"priority_support,dashboard"
124,2025-01-11,74387,185937,7438,3,"advanced_analytics,dashboard,basic_analytics"
127,2024-12-21,568,1561,56,2,"api_access,dashboard,basic_analytics"
127,2024-12-28,697,1916,69,2,api_access
127,2025-01-04,533,1464,53,2,"dashboard,api_access,basic_analytics"
127,2025-01-11,581,1597,58,2,"dashboard,api_access"
130,2024-12-21,15398,31948,1539,2,"api_access,priority_support,advanced_analytics"
130,2024-12-28,16441,34111,1644,2,"advanced_analytics,basic_analytics,white_label"
130,2025-01-04,16853,34968,1685,2,dashboard
130,2025-01-11,14986,31093,1498,2,custom_reports
134,2024-12-21,1007,2214,100,2,dashboard
134,2024-12-28,1003,2205,100,2,"dashboard,basic_analytics"
134,2025-01-04,977,2147,97,2,"api_access,dashboard,basic_analytics"
134,2025-01-11,937,2059,93,2,"dashboard,basic_analytics,api_access"
136,2024-12-21,6845,16685,684,1,"custom_reports,dashboard,api_access"
136,2024-12-28,5530,13480,552,1,"basic_analytics,api_access,dashboard"
136,2025-01-04,5766,14054,576,1,"basic_analytics,api_access,dashboard"
136,2025-01-11,5341,13017,533,1,"basic_analytics,custom_reports"
137,2024-12-21,2540,5663,253,3,"basic_analytics,dashboard,api_access"
137,2024-12-28,2258,5036,225,3,"dashboard,basic_analytics,api_access"
137,2025-01-04,2452,5469,245,3,"api_access,basic_analytics,dashboard"
137,2025-01-11,2273,5069,227,3,dashboard
139,2024-12-21,148121,241620,14812,2,"priority_support,dashboard,api_access"
139,2024-12-28,177224,289094,17722,2,white_label
139,2025-01-04,141271,230446,14127,2,"custom_reports,priority_support,api_access"
139,2025-01-11,126397,206182,12639,2,white_label
140,2024-12-21,46045,133492,4604,3,"api_access,white_label"
140,2024-12-28,50447,146255,5044,3,api_access
140,2025-01-04,58318,169075,5831,3,"advanced_analytics,api_access"
140,2025-01-11,47781,138526,4778,3,"advanced_analytics,api_access"
141,2024-12-21,4687,9393,468,3,"advanced_analytics,basic_analytics"
141,2024-12-28,5269,10558,526,3,dashboard
141,2025-01-04,4624,9266,462,3,"advanced_analytics,basic_analytics"
141,2025-01-11,4690,9400,469,3,"custom_reports,api_access"
143,2024-12-21,26877,56270,2687,1,"custom_reports,advanced_analytics"
143,2024-12-28,36422,76252,3641,1,"custom_reports,api_access,dashboard"
143,2025-01-04,28333,59317,2833,1,"api_access,white_label,priority_support"
143,2025-01-11,26139,54724,2613,1,"dashboard,basic_analytics,advanced_analytics"
144,2024-12-21,108002,240313,10800,1,"api_access,custom_reports"
144,2024-12-28,94305,209837,9430,1,"advanced_analytics,white_label,api_access"
144,2025-01-04,109118,242797,10911,1,"white_label,advanced_analytics,dashboard"
144,2025-01-11,109583,243832,10958,1,white_label
146,2024-12-21,2848,7437,284,3,custom_reports
146,2024-12-28,3340,8721,333,3,"api_access,custom_reports"
146,2025-01-04,3218,8403,321,3,advanced_analytics
146,2025-01-11,3234,8445,323,3,"api_access,custom_reports"
147,2024-12-21,22399,46703,2239,3,priority_support
147,2024-12-28,18206,37962,1820,3,priority_support
147,2025-01-04,23264,48507,2326,3,"custom_reports,basic_analytics,priority_support"
147,2025-01-11,16471,34344,1647,3,dashboard
148,2024-12-21,30797,91823,3079,2,"priority_support,white_label,advanced_analytics"
148,2024-12-28,27462,81880,2746,2,"white_label,api_access,basic_analytics"
148,2025-01-04,32888,98056,3288,2,dashboard
148,2025-01-11,36172,107848,3617,2,"priority_support,advanced_analytics,white_label"
149,2024-12-21,53647,89506,5364,2,"api_access,basic_analytics"
149,2024-12-28,61280,102243,6127,2,"api_access,basic_analytics,white_label"
149,2025-01-04,59705,99613,5970,2,priority_support
149,2025-01-11,53308,88942,5330,2,"priority_support,advanced_analytics"
150,2024-12-21,30098,66652,3009,1,"basic_analytics,priority_support,dashboard"
150,2024-12-28,29128,64504,2912,1,"priority_support,api_access,white_label"
150,2025-01-04,30588,67736,3058,1,dashboard
150,2025-01-11,25035,55440,2503,1,"advanced_analytics,api_access,custom_reports"
151,2024-12-21,13021,30136,1302,3,"api_access,advanced_analytics"
151,2024-12-28,13806,31950,1380,3,"advanced_analytics,custom_reports,api_access"
151,2025-01-04,12864,29771,1286,3,"white_label,basic_analytics,advanced_analytics"
151,2025-01-11,10714,24797,1071,3,"basic_analytics,dashboard,advanced_analytics"
153,2024-12-21,30369,88236,3036,2,"dashboard,priority_support,basic_analytics"
153,2024-12-28,31622,91879,3162,2,"api_access,priority_support,basic_analytics"
153,2025-01-04,27749,80625,2774,2,"priority_support,advanced_analytics,api_access"
153,2025-01-11,34852,101262,3485,2,"custom_reports,api_access"
155,2024-12-21,10229,21309,1022,1,"basic_analytics,white_label,priority_support"
155,2024-12-28,9831,20479,982,1,"priority_support,basic_analytics"
155,2025-01-04,11995,24988,1199,1,"advanced_analytics,white_label,api_access"
155,2025-01-11,12694,26443,1269,1,"advanced_analytics,priority_support,basic_analytics"
156,2024-12-21,69094,128727,6909,3,"basic_analytics,white_label"
156,2024-12-28,73679,137269,7367,3,basic_analytics
156,2025-01-04,61671,114897,6167,3,"custom_reports,basic_analytics,dashboard"
156,2025-01-11,76167,141903,7616,3,"white_label,custom_reports"
160,2024-12-21,570,938,57,2,"api_access,basic_analytics"
160,2024-12-28,736,1211,73,2,"basic_analytics,dashboard"
160,2025-01-04,606,996,60,2,"api_access,basic_analytics"
160,2025-01-11,777,1279,77,2,basic_analytics
161,2024-12-21,90714,187841,9071,2,"custom_reports,white_label,advanced_analytics"
161,2024-12-28,97842,202600,9784,2,custom_reports
161,2025-01-04,84798,175591,8479,2,"white_label,priority_support"
161,2025-01-11,93395,193392,9339,2,white_label
162,2024-12-21,16069,26786,1606,2,"advanced_analytics,api_access,dashboard"
162,2024-12-28,15437,25733,1543,2,"basic_analytics,white_label,advanced_analytics"
162,2025-01-04,12959,21603,1295,2,advanced_analytics
162,2025-01-11,14108,23517,1410,2,priority_support
163,2024-12-21,13207,30210,1320,2,"custom_reports,basic_analytics,advanced_analytics"
163,2024-12-28,15531,35526,1553,2,priority_support
163,2025-01-04,11643,26631,1164,2,"advanced_analytics,priority_support,api_access"
163,2025-01-11,11180,25573,1117,2,"white_label,basic_analytics"
164,2024-12-21,4619,8427,461,3,"advanced_analytics,basic_analytics,api_access"
164,2024-12-28,4354,7944,435,3,dashboard
164,2025-01-04,5368,9795,536,3,"api_access,advanced_analytics"
164,2025-01-11,5516,10064,551,3,advanced_analytics
165,2024-12-21,34047,64464,3404,1,dashboard
165,2024-12-28,23414,44332,2341,1,"white_label,dashboard,api_access"
165,2025-01-04,25224,47759,2522,1,"basic_analytics,priority_support,white_label"
165,2025-01-11,29434,55731,2943,1,api_access
166,2024-12-21,22493,45669,2249,1,"dashboard,priority_support,api_access"
166,2024-12-28,23026,46751,2302,1,basic_analytics
166,2025-01-04,27391,55613,2738,1,"custom_reports,white_label"
166,2025-01-11,29021,58923,2901,1,"api_access,dashboard"
169,2024-12-21,46010,88174,4600,1,advanced_analytics
169,2024-12-28,39259,75236,3925,1,"api_access,priority_support,dashboard"
169,2025-01-04,40653,77907,4065,1,"dashboard,white_label"
169,2025-01-11,34190,65523,3418,1,"custom_reports,api_access"
171,2024-12-21,50379,94475,5037,1,"custom_reports,api_access,basic_analytics"
171,2024-12-28,46570,87331,4656,1,dashboard
171,2025-01-04,46257,86745,4625,1,dashboard
171,2025-01-11,36507,68460,3650,1,dashboard
172,2024-12-21,7128,13919,712,3,"priority_support,advanced_analytics"
172,2024-12-28,6398,12492,639,3,api_access
172,2025-01-04,8313,16232,831,3,"dashboard,white_label"
172,2025-01-11,6874,13422,687,3,advanced_analytics
176,2024-12-21,7552,13365,755,3,custom_reports
176,2024-12-28,5811,10284,581,3,"dashboard,advanced_analytics"
176,2025-01-04,5420,9593,541,3,basic_analytics
176,2025-01-11,6275,11105,627,3,api_access
177,2024-12-21,28644,85861,2864,1,"custom_reports,priority_support"
177,2024-12-28,25972,77852,2597,1,"advanced_analytics,priority_support"
177,2025-01-04,24094,72222,2409,1,"basic_analytics,api_access,white_label"
177,2025-01-11,27559,82609,2755,1,dashboard
179,2024-12-21,126728,268849,12672,1,"basic_analytics,dashboard"
179,2024-12-28,181331,384686,18132,1,white_label
179,2025-01-04,150598,319488,15059,1,"basic_analytics,dashboard"
179,2025-01-11,144296,306118,14429,1,"advanced_analytics,custom_reports,white_label"
180,2024-12-21,19842,32725,1984,3,"api_access,basic_analytics"
180,2024-12-28,26127,43090,2612,3,"custom_reports,advanced_analytics"
180,2025-01-04,22840,37669,2283,3,dashboard
180,2025-01-11,26625,43911,2662,3,"basic_analytics,white_label,priority_support"
181,2024-12-21,53167,114641,5316,2,priority_support
181,2024-12-28,59671,128664,5966,2,"advanced_analytics,dashboard,white_label"
181,2025-01-04,48823,105273,4882,2,"advanced_analytics,basic_analytics"
181,2025-01-11,57450,123875,5744,2,"white_label,advanced_analytics,custom_reports"
183,2024-12-21,39051,112968,3905,3,"priority_support,white_label,basic_analytics"
183,2024-12-28,37771,109264,3777,3,white_label
183,2025-01-04,37582,108717,3758,3,custom_reports
183,2025-01-11,30302,87660,3030,3,"white_label,basic_analytics,priority_support"
184,2024-12-21,4116,6448,411,2,"priority_support,custom_reports,dashboard"
184,2024-12-28,5530,8662,552,2,"basic_analytics,api_access"
184,2025-01-04,5399,8457,539,2,api_access
184,2025-01-11,5360,8396,535,2,"basic_analytics,custom_reports,priority_support"
185,2024-12-21,24490,47177,2448,3,"priority_support,basic_analytics"
185,2024-12-28,18108,34883,1810,3,"custom_reports,api_access"
185,2025-01-04,22547,43434,2254,3,"white_label,advanced_analytics,custom_reports"
185,2025-01-11,19143,36878,1914,3,"priority_support,api_access,basic_analytics"
187,2024-12-21,76941,130279,7694,3,advanced_analytics
187,2024-12-28,69838,118251,6983,3,"white_label,priority_support"
187,2025-01-04,75806,128357,7580,3,api_access
187,2025-01-11,59268,100355,5926,3,"dashboard,advanced_analytics,custom_reports"
188,2024-12-21,7991,17916,799,3,"basic_analytics,advanced_analytics"
188,2024-12-28,7387,16562,738,3,"api_access,dashboard"
188,2025-01-04,9092,20386,909,3,"custom_reports,dashboard"
188,2025-01-11,8200,18385,819,3,"dashboard,basic_analytics"
191,2024-12-21,24034,59156,2403,2,"basic_analytics,api_access"
191,2024-12-28,26691,65697,2669,2,priority_support
191,2025-01-04,21562,53073,2156,2,"priority_support,dashboard,advanced_analytics"
191,2025-01-11,29059,71525,2905,2,advanced_analytics
193,2024-12-21,8759,17002,875,1,api_access
193,2024-12-28,11498,22318,1149,1,"dashboard,priority_support"
193,2025-01-04,12027,23345,1202,1,"advanced_analytics,dashboard"
193,2025-01-11,10163,19727,1016,1,"custom_reports,advanced_analytics"
197,2024-12-21,2364,4959,236,1,"basic_analytics,api_access"
197,2024-12-28,1885,3955,188,1,"basic_analytics,dashboard"
197,2025-01-04,2147,4504,214,1,basic_analytics
197,2025-01-11,2625,5507,262,1,"api_access,basic_analytics,dashboard"
198,2024-12-21,14566,22412,1456,3,white_label
198,2024-12-28,17963,27639,1796,3,"basic_analytics,advanced_analytics,priority_support"
198,2025-01-04,15902,24468,1590,3,"api_access,priority_support"
198,2025-01-11,14928,22969,1492,3,"basic_analytics,api_access"
199,2024-12-21,24303,47676,2430,1,custom_reports
199,2024-12-28,23551,46202,2355,1,"dashboard,api_access"
199,2025-01-04,19584,38419,1958,1,basic_analytics
199,2025-01-11,27143,53249,2714,1,basic_analytics
200,2024-12-21,2164,4430,216,1,basic_analytics
200,2024-12-28,2600,5323,259,1,"dashboard,basic_analytics"
200,2025-01-04,2411,4936,240,1,"basic_analytics,dashboard,api_access"
200,2025-01-11,1922,3934,192,1,"api_access,dashboard"
204,2024-12-21,29366,83445,2936,2,"api_access,basic_analytics,dashboard"
204,2024-12-28,30411,86416,3041,2,priority_support
204,2025-01-04,24756,70346,2475,2,basic_analytics
204,2025-01-11,30782,87470,3078,2,"dashboard,white_label,custom_reports"
205,2024-12-21,14377,37585,1437,2,"api_access,custom_reports"
205,2024-12-28,14139,36964,1413,2,"dashboard,basic_analytics"
205,2025-01-04,13884,36296,1388,2,"priority_support,api_access,custom_reports"
205,2025-01-11,15351,40132,1535,2,"basic_analytics,custom_reports"
206,2024-12-21,2770,4446,276,3,custom_reports
206,2024-12-28,3171,5088,316,3,"dashboard,custom_reports"
206,2025-01-04,3039,4878,303,3,api_access
206,2025-01-11,3584,5751,358,3,"advanced_analytics,dashboard,basic_analytics"
208,2024-12-21,4388,8254,438,3,custom_reports
208,2024-12-28,6034,11348,603,3,"custom_reports,advanced_analytics,dashboard"
208,2025-01-04,5387,10133,538,3,"advanced_analytics,api_access,dashboard"
208,2025-01-11,4946,9303,494,3,"custom_reports,api_access,advanced_analytics"
212,2024-12-21,28676,84607,2867,2,"dashboard,api_access,priority_support"
212,2024-12-28,28685,84633,2868,2,"custom_reports,advanced_analytics,api_access"
212,2025-01-04,21184,62503,2118,2,"advanced_analytics,priority_support"
212,2025-01-11,30918,91221,3091,2,white_label
215,2024-12-21,88907,229270,8890,3,"dashboard,basic_analytics"
215,2024-12-28,109252,281736,10925,3,custom_reports
215,2025-01-04,86510,223089,8651,3,custom_reports
215,2025-01-11,94565,243861,9456,3,custom_reports
216,2024-12-21,657,1393,65,2,api_access
216,2024-12-28,786,1668,78,2,"dashboard,api_access"
216,2025-01-04,785,1666,78,2,"basic_analytics,api_access"
216,2025-01-11,600,1272,59,2,api_access
219,2024-12-21,2130,5924,213,2,"basic_analytics,dashboard"
219,2024-12-28,2197,6110,219,2,"basic_analytics,api_access"
219,2025-01-04,1967,5471,196,2,"basic_analytics,api_access"
219,2025-01-11,2385,6633,238,2,"dashboard,api_access"
220,2024-12-21,2148,4691,214,3,"basic_analytics,api_access"
220,2024-12-28,2432,5312,243,3,"basic_analytics,dashboard"
220,2025-01-04,2623,5728,262,3,"basic_analytics,dashboard"
220,2025-01-11,2489,5436,248,3,"api_access,basic_analytics"
221,2024-12-21,24408,69685,2440,1,"priority_support,api_access"
221,2024-12-28,22838,65205,2283,1,"priority_support,custom_reports"
221,2025-01-04,25539,72915,2553,1,custom_reports
221,2025-01-11,25403,72527,2540,1,"api_access,white_label,basic_analytics"
223,2024-12-21,26497,64182,2649,1,custom_reports
223,2024-12-28,29871,72355,2986,1,"priority_support,advanced_analytics"
223,2025-01-04,30831,74679,3082,1,"priority_support,api_access"
223,2025-01-11,25267,61202,2526,1,"api_access,white_label,dashboard"
224,2024-12-21,2143,4065,214,2,basic_analytics
224,2024-12-28,1753,3326,175,2,"dashboard,basic_analytics,api_access"
224,2025-01-04,1867,3542,186,2,dashboard
224,2025-01-11,2252,4271,225,2,"basic_analytics,api_access"
227,2024-12-21,20304,54745,2030,2,"basic_analytics,api_access,custom_reports"
227,2024-12-28,20337,54834,2033,2,"white_label,basic_analytics,custom_reports"
227,2025-01-04,19357,52192,1935,2,"white_label,advanced_analytics"
227,2025-01-11,16506,44503,1650,2,"white_label,advanced_analytics"
229,2024-12-21,59093,157819,5909,3,api_access
229,2024-12-28,63453,169465,6345,3,"basic_analytics,api_access"
229,2025-01-04,69641,185990,6963,3,"basic_analytics,white_label,dashboard"
229,2025-01-11,59373,158568,5937,3,"api_access,advanced_analytics"
230,2024-12-21,2027,5189,202,1,"api_access,dashboard"
230,2024-12-28,2511,6427,250,1,"api_access,dashboard,basic_analytics"
230,2025-01-04,1786,4572,178,1,dashboard
230,2025-01-11,2025,5184,202,1,api_access
231,2024-12-21,35292,92899,3529,1,api_access
231,2024-12-28,29730,78259,2973,1,"advanced_analytics,priority_support"
231,2025-01-04,27259,71754,2725,1,"basic_analytics,white_label"
231,2025-01-11,37641,99082,3764,1,"white_label,advanced_analytics"
233,2024-12-21,48151,89863,4815,3,"api_access,priority_support,custom_reports"
233,2024-12-28,60751,113379,6074,3,"custom_reports,priority_support"
233,2025-01-04,57111,106586,5711,3,white_label
233,2025-01-11,51305,95750,5130,3,custom_reports
237,2024-12-21,61611,120064,6160,1,"dashboard,custom_reports,priority_support"
237,2024-12-28,48901,95296,4889,1,"dashboard,api_access,custom_reports"
237,2025-01-04,56418,109944,5641,1,priority_support
237,2025-01-11,58059,113142,5805,1,"white_label,custom_reports"
238,2024-12-21,2425,3717,242,3,api_access
238,2024-12-28,2067,3168,206,3,api_access
238,2025-01-04,2285,3503,228,3,"api_access,basic_analytics,dashboard"
238,2025-01-11,2479,3801,247,3,"api_access,basic_analytics"
241,2024-12-21,35492,67957,3549,2,custom_reports
241,2024-12-28,41589,79632,4158,2,"api_access,priority_support"
241,2025-01-04,29024,55574,2902,2,"custom_reports,priority_support"
241,2025-01-11,33211,63589,3320,2,advanced_analytics
242,2024-12-21,20453,31348,2045,3,"priority_support,advanced_analytics,custom_reports"
242,2024-12-28,17422,26704,1742,3,"advanced_analytics,api_access,priority_support"
242,2025-01-04,19206,29437,1920,3,"basic_analytics,api_access"
242,2025-01-11,20667,31676,2066,3,advanced_analytics
243,2024-12-21,19168,37088,1916,1,"priority_support,api_access,custom_reports"
243,2024-12-28,15886,30738,1588,1,advanced_analytics
243,2025-01-04,15069,29159,1506,1,custom_reports
243,2025-01-11,19201,37153,1919,1,"white_label,api_access,custom_reports"
246,2024-12-21,77966,223439,7796,2,"basic_analytics,api_access"
246,2024-12-28,88033,252290,8803,2,"white_label,custom_reports,advanced_analytics"
246,2025-01-04,84277,241526,8427,2,"dashboard,api_access"
246,2025-01-11,72472,207695,7247,2,custom_reports
251,2024-12-21,46810,108956,4680,1,"dashboard,advanced_analytics"
251,2024-12-28,36160,84169,3615,1,"api_access,dashboard,basic_analytics"
251,2025-01-04,41418,96406,4141,1,api_access
251,2025-01-11,47381,110286,4737,1,"custom_reports,advanced_analytics,dashboard"
255,2024-12-21,26369,58816,2636,3,basic_analytics
255,2024-12-28,29303,65359,2930,3,"white_label,api_access"
255,2025-01-04,32530,72557,3252,3,"priority_support,custom_reports"
255,2025-01-11,24320,54245,2431,3,"advanced_analytics,api_access"
256,2024-12-21,445,960,44,2,dashboard
256,2024-12-28,445,960,44,2,"basic_analytics,dashboard,api_access"
256,2025-01-04,544,1172,54,2,"dashboard,basic_analytics"
256,2025-01-11,562,1213,56,2,"dashboard,basic_analytics,api_access"
258,2024-12-21,14007,31210,1400,1,"white_label,priority_support,custom_reports"
258,2024-12-28,15171,33804,1517,1,advanced_analytics
258,2025-01-04,12709,28318,1270,1,"advanced_analytics,api_access,white_label"
258,2025-01-11,12875,28687,1287,1,"dashboard,white_label,priority_support"
259,2024-12-21,25399,58771,2539,1,"dashboard,api_access"
259,2024-12-28,18555,42934,1855,1,priority_support
259,2025-01-04,24567,56845,2456,1,white_label
259,2025-01-11,23342,54010,2334,1,"basic_analytics,advanced_analytics,white_label"
260,2024-12-21,89020,249203,8902,2,"advanced_analytics,dashboard"
260,2024-12-28,91016,254791,9101,2,"custom_reports,dashboard"
260,2025-01-04,113990,319104,11399,2,"advanced_analytics,custom_reports,dashboard"
260,2025-01-11,102161,285987,10216,2,white_label
261,2024-12-21,552,1442,55,1,"basic_analytics,api_access,dashboard"
261,2024-12-28,564,1475,56,1,api_access
261,2025-01-04,436,1141,43,1,"api_access,basic_analytics,dashboard"
261,2025-01-11,581,1518,58,1,"dashboard,api_access"
263,2024-12-21,39704,101175,3970,1,advanced_analytics
263,2024-12-28,40303,102701,4030,1,white_label
263,2025-01-04,54328,138440,5432,1,custom_reports
263,2025-01-11,47239,120377,4723,1,"api_access,priority_support,basic_analytics"
265,2024-12-21,24107,62990,2410,2,"basic_analytics,white_label"
265,2024-12-28,25055,65466,2505,2,"priority_support,basic_analytics"
265,2025-01-04,23117,60403,2311,2,"priority_support,basic_analytics,api_access"
265,2025-01-11,20064,52424,2006,2,"priority_support,api_access"
269,2024-12-21,43543,120048,4354,2,"priority_support,api_access,white_label"
269,2024-12-28,44281,122084,4428,2,"advanced_analytics,api_access,priority_support"
269,2025-01-04,46120,127154,4612,2,"white_label,basic_analytics"
269,2025-01-11,36435,100453,3643,2,white_label
272,2024-12-21,11978,30378,1197,1,"custom_reports,dashboard,basic_analytics"
272,2024-12-28,12596,31946,1259,1,api_access
272,2025-01-04,11730,29749,1172,1,"white_label,priority_support"
272,2025-01-11,10702,27142,1070,1,"basic_analytics,white_label,api_access"
273,2024-12-21,46682,107705,4668,2,"dashboard,api_access"
273,2024-12-28,42238,97451,4223,2,custom_reports
273,2025-01-04,43211,99695,4321,2,"api_access,dashboard"
273,2025-01-11,47672,109987,4767,2,"dashboard,priority_support"
275,2024-12-21,59526,178464,5952,2,"advanced_analytics,custom_reports"
275,2024-12-28,59760,179166,5975,2,"white_label,api_access"
275,2025-01-04,44920,134674,4491,2,"dashboard,advanced_analytics,priority_support"
275,2025-01-11,43881,131558,4388,2,"priority_support,api_access"
277,2024-12-21,25128,57939,2512,3,"advanced_analytics,custom_reports"
277,2024-12-28,20286,46775,2028,3,"white_label,priority_support,dashboard"
277,2025-01-04,20184,46540,2018,3,"white_label,basic_analytics,priority_support"
277,2025-01-11,23034,53112,2303,3,"basic_analytics,custom_reports"
278,2024-12-21,27020,63451,2701,1,"advanced_analytics,white_label,api_access"
278,2024-12-28,33935,79690,3393,1,"custom_reports,basic_analytics,advanced_analytics"
278,2025-01-04,26693,62683,2669,1,"priority_support,advanced_analytics"
278,2025-01-11,32549,76435,3254,1,"dashboard,basic_analytics"
279,2024-12-21,656,1932,65,2,"dashboard,basic_analytics"
279,2024-12-28,699,2061,69,2,basic_analytics
279,2025-01-04,751,2213,75,2,api_access
279,2025-01-11,738,2176,73,2,"api_access,basic_analytics"
285,2024-12-21,7281,11199,728,1,"priority_support,white_label"
285,2024-12-28,7399,11380,739,1,"dashboard,advanced_analytics,custom_reports"
285,2025-01-04,7887,12131,788,1,advanced_analytics
285,2025-01-11,7555,11621,755,1,priority_support
286,2024-12-21,24924,38992,2492,1,dashboard
286,2024-12-28,21294,33314,2129,1,"custom_reports,basic_analytics,dashboard"
286,2025-01-04,25882,40492,2588,1,"dashboard,basic_analytics"
286,2025-01-11,18971,29679,1896,1,"priority_support,api_access,advanced_analytics"
287,2024-12-21,45280,116093,4527,1,"advanced_analytics,basic_analytics"
287,2024-12-28,38606,98983,3860,1,priority_support
287,2025-01-04,36927,94679,3692,1,api_access
287,2025-01-11,42466,108879,4246,1,basic_analytics
288,2024-12-21,21020,36542,2101,1,"custom_reports,basic_analytics"
288,2024-12-28,18268,31757,1826,1,"priority_support,api_access"
288,2025-01-04,17321,30112,1732,1,"api_access,custom_reports"
288,2025-01-11,16990,29535,1698,1,"custom_reports,priority_support,advanced_analytics"
289,2024-12-21,15862,37417,1586,3,custom_reports
289,2024-12-28,13996,33016,1399,3,"white_label,dashboard,basic_analytics"
289,2025-01-04,15389,36302,1538,3,priority_support
289,2025-01-11,19332,45602,1933,3,basic_analytics
290,2024-12-21,2801,7322,280,2,"basic_analytics,custom_reports,dashboard"
290,2024-12-28,2772,7247,277,2,"custom_reports,dashboard"
290,2025-01-04,3196,8355,319,2,"api_access,advanced_analytics"
290,2025-01-11,3240,8470,323,2,dashboard
291,2024-12-21,62814,184642,6281,3,"custom_reports,basic_analytics"
291,2024-12-28,82452,242368,8245,3,"basic_analytics,white_label"
291,2025-01-04,63293,186050,6329,3,"white_label,advanced_analytics,custom_reports"
291,2025-01-11,77445,227649,7744,3,white_label
294,2024-12-21,1727,4517,172,3,"basic_analytics,dashboard,api_access"
294,2024-12-28,1808,4727,180,3,"api_access,basic_analytics"
294,2025-01-04,1651,4318,165,3,"custom_reports,advanced_analytics"
294,2025-01-11,1993,5212,199,3,dashboard
