id,customer_id,plan_id,plan_name,start_date,end_date,monthly_price,status,billing_cycle
1213,834,3,Enterprise,2023-04-01,2024-07-24,999,cancelled,monthly
1214,839,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1215,848,2,Pro,2023-04-01,2023-05-31,299,cancelled,monthly
1216,849,3,Enterprise,2023-04-01,2023-06-30,999,cancelled,monthly
1217,882,2,Pro,2023-04-01,2023-05-31,299,cancelled,monthly
1218,908,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1219,915,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1220,919,2,Pro,2023-04-01,2024-04-25,299,cancelled,monthly
1221,924,3,Enterprise,2023-04-01,,999,active,monthly
1222,932,2,Pro,2023-04-01,2023-09-28,299,cancelled,monthly
1223,971,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1224,3,3,Enterprise,2023-05-01,,999,active,monthly
1225,5,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1226,11,3,Enterprise,2023-05-01,,999,active,monthly
1227,24,3,Enterprise,2023-05-01,,999,active,monthly
1228,41,3,Enterprise,2023-05-01,,999,active,monthly
1229,42,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1230,45,3,Enterprise,2023-05-01,,999,active,monthly
1231,59,3,Enterprise,2023-05-01,2024-06-24,999,cancelled,monthly
1232,63,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1233,64,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1234,70,2,Pro,2023-05-01,2023-08-29,299,cancelled,monthly
1235,72,2,Pro,2023-05-01,2023-08-29,299,cancelled,monthly
1236,81,3,Enterprise,2023-05-01,2023-05-31,999,cancelled,monthly
1237,90,3,Enterprise,2023-05-01,2024-08-23,999,cancelled,monthly
1238,92,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1239,98,2,Pro,2023-05-01,2023-08-29,299,cancelled,monthly
1240,110,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1241,141,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1242,150,2,Pro,2023-05-01,2024-06-24,299,cancelled,monthly
1243,156,1,Basic,2023-05-01,2023-10-28,99,cancelled,monthly
1244,158,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1245,160,2,Pro,2023-05-01,2023-08-29,299,cancelled,monthly
1246,177,2,Pro,2023-05-01,2023-08-29,299,cancelled,monthly
1247,181,3,Enterprise,2023-05-01,,999,active,monthly
1248,189,3,Enterprise,2023-05-01,2024-02-25,999,cancelled,monthly
1249,193,2,Pro,2023-05-01,2023-07-30,299,cancelled,monthly
1250,194,2,Pro,2023-05-01,2023-09-28,299,cancelled,monthly
1251,221,3,Enterprise,2023-05-01,,999,active,monthly
1252,223,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1253,229,2,Pro,2023-05-01,2024-03-26,299,cancelled,monthly
1254,232,3,Enterprise,2023-05-01,2023-09-28,999,cancelled,monthly
1255,237,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1256,241,3,Enterprise,2023-05-01,2024-12-21,999,cancelled,monthly
1257,243,2,Pro,2023-05-01,2023-06-30,299,cancelled,monthly
1258,248,3,Enterprise,2023-05-01,2023-07-30,999,cancelled,monthly
1259,263,3,Enterprise,2023-05-01,,999,active,monthly
1260,267,1,Basic,2023-05-01,2023-10-28,99,cancelled,monthly
1261,271,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1262,273,2,Pro,2023-05-01,2023-09-28,299,cancelled,monthly
1263,281,1,Basic,2023-05-01,2023-05-31,99,cancelled,monthly
1264,282,3,Enterprise,2023-05-01,2023-06-30,999,cancelled,monthly
1265,283,3,Enterprise,2023-05-01,2023-06-30,999,cancelled,monthly
1266,296,3,Enterprise,2023-05-01,2023-10-28,999,cancelled,monthly
1267,301,2,Pro,2023-05-01,2023-06-30,299,cancelled,monthly
1268,303,2,Pro,2023-05-01,2023-07-30,299,cancelled,monthly
1269,368,2,Pro,2023-05-01,2023-10-28,299,cancelled,monthly
1270,388,3,Enterprise,2023-05-01,,999,active,monthly
1271,391,2,Pro,2023-05-01,2023-10-28,299,cancelled,monthly
1272,393,2,Pro,2023-05-01,2023-07-30,299,cancelled,monthly
1273,399,3,Enterprise,2023-05-01,2023-10-28,999,cancelled,monthly
1274,401,2,Pro,2023-05-01,2023-07-30,299,cancelled,monthly
1275,405,2,Pro,2023-05-01,2023-06-30,299,cancelled,monthly
1276,413,1,Basic,2023-05-01,2023-10-28,99,cancelled,monthly
1277,425,3,Enterprise,2023-05-01,,999,active,monthly
1278,427,3,Enterprise,2023-05-01,,999,active,monthly
1279,433,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1280,452,3,Enterprise,2023-05-01,2024-05-25,999,cancelled,monthly
1281,470,3,Enterprise,2023-05-01,2024-08-23,999,cancelled,monthly
1282,475,2,Pro,2023-05-01,2024-01-26,299,cancelled,monthly
1283,482,3,Enterprise,2023-05-01,,999,active,monthly
1284,485,3,Enterprise,2023-05-01,,999,active,monthly
1285,508,3,Enterprise,2023-05-01,2023-05-31,999,cancelled,monthly
1286,513,3,Enterprise,2023-05-01,2023-06-30,999,cancelled,monthly
1287,514,3,Enterprise,2023-05-01,,999,active,monthly
1288,531,3,Enterprise,2023-05-01,,999,active,monthly
1289,549,2,Pro,2023-05-01,2023-06-30,299,cancelled,monthly
1290,557,2,Pro,2023-05-01,2023-06-30,299,cancelled,monthly
1291,563,2,Pro,2023-05-01,2023-08-29,299,cancelled,monthly
1292,564,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1293,566,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1294,579,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1295,582,3,Enterprise,2023-05-01,2023-07-30,999,cancelled,monthly
1296,622,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1297,624,3,Enterprise,2023-05-01,2023-06-30,999,cancelled,monthly
1298,629,3,Enterprise,2023-05-01,,999,active,monthly
1299,639,2,Pro,2023-05-01,2023-07-30,299,cancelled,monthly
1300,648,2,Pro,2023-05-01,2023-06-30,299,cancelled,monthly
1301,653,3,Enterprise,2023-05-01,2024-07-24,999,cancelled,monthly
1302,665,3,Enterprise,2023-05-01,2024-07-24,999,cancelled,monthly
1303,683,3,Enterprise,2023-05-01,2023-07-30,999,cancelled,monthly
1304,686,3,Enterprise,2023-05-01,,999,active,monthly
1305,696,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1306,697,2,Pro,2023-05-01,2023-12-27,299,cancelled,monthly
1307,698,3,Enterprise,2023-05-01,2024-01-26,999,cancelled,monthly
1308,703,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1309,704,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1310,709,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1311,716,2,Pro,2023-05-01,2023-10-28,299,cancelled,monthly
1312,727,2,Pro,2023-05-01,2023-10-28,299,cancelled,monthly
1313,735,2,Pro,2023-05-01,2023-07-30,299,cancelled,monthly
1314,746,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1315,758,3,Enterprise,2023-05-01,,999,active,monthly
1316,762,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1317,764,1,Basic,2023-05-01,2023-09-28,99,cancelled,monthly
1318,780,1,Basic,2023-05-01,2023-10-28,99,cancelled,monthly
1319,824,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1320,828,2,Pro,2023-05-01,2023-06-30,299,cancelled,monthly
1321,839,3,Enterprise,2023-05-01,,999,active,monthly
1322,850,3,Enterprise,2023-05-01,,999,active,monthly
1323,866,3,Enterprise,2023-05-01,,999,active,monthly
1324,867,3,Enterprise,2023-05-01,,999,active,monthly
1325,872,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1326,893,2,Pro,2023-05-01,2023-06-30,299,cancelled,monthly
1327,894,2,Pro,2023-05-01,2023-06-30,299,cancelled,monthly
1328,900,3,Enterprise,2023-05-01,,999,active,monthly
1329,901,3,Enterprise,2023-05-01,,999,active,monthly
1330,905,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1331,908,3,Enterprise,2023-05-01,2023-06-30,999,cancelled,monthly
1332,915,3,Enterprise,2023-05-01,2023-05-31,999,cancelled,monthly
1333,945,2,Pro,2023-05-01,2023-05-31,299,cancelled,monthly
1334,969,2,Pro,2023-05-01,2023-06-30,299,cancelled,monthly
1335,970,2,Pro,2023-05-01,2023-07-30,299,cancelled,monthly
1336,971,3,Enterprise,2023-05-01,2023-09-28,999,cancelled,monthly
1337,995,2,Pro,2023-05-01,2023-05-01,299,cancelled,monthly
1338,5,3,Enterprise,2023-05-31,,999,active,monthly
1339,8,2,Pro,2023-05-31,2023-07-30,299,cancelled,monthly
1340,16,1,Basic,2023-05-31,2023-11-27,99,cancelled,monthly
1341,35,3,Enterprise,2023-05-31,,999,active,monthly
1342,42,3,Enterprise,2023-05-31,2023-07-30,999,cancelled,monthly
1343,43,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1344,58,2,Pro,2023-05-31,2023-11-27,299,cancelled,monthly
1345,63,3,Enterprise,2023-05-31,2023-06-30,999,cancelled,monthly
1346,64,3,Enterprise,2023-05-31,2024-03-26,999,cancelled,monthly
1347,81,2,Pro,2023-05-31,2023-11-27,299,cancelled,monthly
1348,85,3,Enterprise,2023-05-31,,999,active,monthly
1349,92,1,Basic,2023-05-31,2023-10-28,99,cancelled,monthly
1350,93,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1351,102,3,Enterprise,2023-05-31,2023-06-30,999,cancelled,monthly
1352,105,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1353,110,1,Basic,2023-05-31,2023-10-28,99,cancelled,monthly
1354,121,3,Enterprise,2023-05-31,2023-08-29,999,cancelled,monthly
1355,139,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1356,141,3,Enterprise,2023-05-31,2024-07-24,999,cancelled,monthly
1357,158,3,Enterprise,2023-05-31,2024-03-26,999,cancelled,monthly
1358,180,3,Enterprise,2023-05-31,,999,active,monthly
1359,202,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1360,214,2,Pro,2023-05-31,2023-08-29,299,cancelled,monthly
1361,223,3,Enterprise,2023-05-31,,999,active,monthly
1362,225,3,Enterprise,2023-05-31,2023-09-28,999,cancelled,monthly
1363,237,1,Basic,2023-05-31,2023-10-28,99,cancelled,monthly
1364,239,3,Enterprise,2023-05-31,2023-11-27,999,cancelled,monthly
1365,247,2,Pro,2023-05-31,2023-10-28,299,cancelled,monthly
1366,258,3,Enterprise,2023-05-31,,999,active,monthly
1367,271,3,Enterprise,2023-05-31,2023-07-30,999,cancelled,monthly
1368,272,2,Pro,2023-05-31,2023-11-27,299,cancelled,monthly
1369,276,2,Pro,2023-05-31,2023-08-29,299,cancelled,monthly
1370,287,2,Pro,2023-05-31,2023-07-30,299,cancelled,monthly
1371,295,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1372,297,3,Enterprise,2023-05-31,,999,active,monthly
1373,299,3,Enterprise,2023-05-31,,999,active,monthly
1374,300,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1375,308,3,Enterprise,2023-05-31,2024-12-21,999,cancelled,monthly
1376,314,3,Enterprise,2023-05-31,,999,active,monthly
1377,318,1,Basic,2023-05-31,2023-11-27,99,cancelled,monthly
1378,329,3,Enterprise,2023-05-31,,999,active,monthly
1379,331,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1380,342,3,Enterprise,2023-05-31,2024-10-22,999,cancelled,monthly
1381,351,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1382,352,2,Pro,2023-05-31,2023-07-30,299,cancelled,monthly
1383,357,3,Enterprise,2023-05-31,2024-03-26,999,cancelled,monthly
1384,366,3,Enterprise,2023-05-31,,999,active,monthly
1385,383,3,Enterprise,2023-05-31,,999,active,monthly
1386,402,2,Pro,2023-05-31,2023-09-28,299,cancelled,monthly
1387,419,2,Pro,2023-05-31,2023-09-28,299,cancelled,monthly
1388,429,3,Enterprise,2023-05-31,,999,active,monthly
1389,433,3,Enterprise,2023-05-31,2023-08-29,999,cancelled,monthly
1390,455,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1391,477,2,Pro,2023-05-31,2023-07-30,299,cancelled,monthly
1392,478,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1393,488,3,Enterprise,2023-05-31,2023-09-28,999,cancelled,monthly
1394,501,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1395,515,3,Enterprise,2023-05-31,2024-02-25,999,cancelled,monthly
1396,529,2,Pro,2023-05-31,2023-11-27,299,cancelled,monthly
1397,534,2,Pro,2023-05-31,2023-07-30,299,cancelled,monthly
1398,540,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1399,553,2,Pro,2023-05-31,2023-12-27,299,cancelled,monthly
1400,564,3,Enterprise,2023-05-31,2023-09-28,999,cancelled,monthly
1401,566,3,Enterprise,2023-05-31,2024-04-25,999,cancelled,monthly
1402,579,3,Enterprise,2023-05-31,2023-09-28,999,cancelled,monthly
1403,603,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1404,604,3,Enterprise,2023-05-31,,999,active,monthly
1405,610,3,Enterprise,2023-05-31,2023-07-30,999,cancelled,monthly
1406,618,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1407,622,3,Enterprise,2023-05-31,2024-09-22,999,cancelled,monthly
1408,634,2,Pro,2023-05-31,2023-07-30,299,cancelled,monthly
1409,647,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1410,656,1,Basic,2023-05-31,2023-10-28,99,cancelled,monthly
1411,674,2,Pro,2023-05-31,2023-08-29,299,cancelled,monthly
1412,689,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1413,690,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1414,691,1,Basic,2023-05-31,2023-10-28,99,cancelled,monthly
1415,696,3,Enterprise,2023-05-31,,999,active,monthly
1416,701,1,Basic,2023-05-31,2023-10-28,99,cancelled,monthly
1417,703,3,Enterprise,2023-05-31,,999,active,monthly
1418,704,3,Enterprise,2023-05-31,,999,active,monthly
1419,709,3,Enterprise,2023-05-31,,999,active,monthly
1420,714,3,Enterprise,2023-05-31,,999,active,monthly
1421,715,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1422,731,3,Enterprise,2023-05-31,,999,active,monthly
1423,738,3,Enterprise,2023-05-31,,999,active,monthly
1424,745,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1425,746,1,Basic,2023-05-31,2023-08-29,99,cancelled,monthly
1426,751,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1427,753,3,Enterprise,2023-05-31,2023-06-30,999,cancelled,monthly
1428,757,3,Enterprise,2023-05-31,,999,active,monthly
1429,761,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1430,762,3,Enterprise,2023-05-31,2024-08-23,999,cancelled,monthly
1431,770,2,Pro,2023-05-31,2024-02-25,299,cancelled,monthly
1432,773,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1433,785,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1434,786,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1435,788,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1436,801,2,Pro,2023-05-31,2024-04-25,299,cancelled,monthly
1437,807,2,Pro,2023-05-31,2023-10-28,299,cancelled,monthly
1438,809,2,Pro,2023-05-31,2024-06-24,299,cancelled,monthly
1439,814,2,Pro,2023-05-31,2023-07-30,299,cancelled,monthly
1440,816,2,Pro,2023-05-31,2023-08-29,299,cancelled,monthly
1441,820,3,Enterprise,2023-05-31,2023-09-28,999,cancelled,monthly
1442,824,3,Enterprise,2023-05-31,2023-05-31,999,cancelled,monthly
1443,829,3,Enterprise,2023-05-31,,999,active,monthly
1444,833,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1445,838,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1446,848,1,Basic,2023-05-31,2023-10-28,99,cancelled,monthly
1447,861,2,Pro,2023-05-31,2023-07-30,299,cancelled,monthly
1448,865,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1449,872,3,Enterprise,2023-05-31,,999,active,monthly
1450,880,2,Pro,2023-05-31,2023-05-31,299,cancelled,monthly
1451,882,3,Enterprise,2023-05-31,2023-06-30,999,cancelled,monthly
1452,884,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1453,896,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1454,902,2,Pro,2023-05-31,2023-08-29,299,cancelled,monthly
1455,905,3,Enterprise,2023-05-31,2024-07-24,999,cancelled,monthly
1456,913,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1457,926,1,Basic,2023-05-31,2023-10-28,99,cancelled,monthly
1458,936,2,Pro,2023-05-31,2023-07-30,299,cancelled,monthly
1459,942,2,Pro,2023-05-31,2023-08-29,299,cancelled,monthly
1460,944,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1461,945,3,Enterprise,2023-05-31,2024-04-25,999,cancelled,monthly
1462,954,2,Pro,2023-05-31,2023-06-30,299,cancelled,monthly
1463,959,2,Pro,2023-05-31,2023-05-31,299,cancelled,monthly
1464,966,3,Enterprise,2023-05-31,2024-06-24,999,cancelled,monthly
1465,994,2,Pro,2023-05-31,2024-01-26,299,cancelled,monthly
1466,999,2,Pro,2023-05-31,2023-10-28,299,cancelled,monthly
1467,1000,2,Pro,2023-05-31,2023-07-30,299,cancelled,monthly
1468,38,2,Pro,2023-06-30,2023-10-28,299,cancelled,monthly
1469,39,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1470,40,3,Enterprise,2023-06-30,2023-08-29,999,cancelled,monthly
1471,43,3,Enterprise,2023-06-30,2023-06-30,999,cancelled,monthly
1472,55,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1473,62,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1474,63,2,Pro,2023-06-30,2023-08-29,299,cancelled,monthly
1475,65,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1476,73,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1477,74,2,Pro,2023-06-30,2023-10-28,299,cancelled,monthly
1478,84,2,Pro,2023-06-30,2023-10-28,299,cancelled,monthly
1479,87,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1480,93,3,Enterprise,2023-06-30,2023-11-27,999,cancelled,monthly
1481,104,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1482,105,1,Basic,2023-06-30,2023-12-27,99,cancelled,monthly
1483,114,2,Pro,2023-06-30,2023-11-27,299,cancelled,monthly
1484,136,2,Pro,2023-06-30,2023-09-28,299,cancelled,monthly
1485,139,1,Basic,2023-06-30,2023-11-27,99,cancelled,monthly
1486,165,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1487,170,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1488,202,3,Enterprise,2023-06-30,2023-09-28,999,cancelled,monthly
1489,204,3,Enterprise,2023-06-30,,999,active,monthly
1490,227,2,Pro,2023-06-30,2023-08-29,299,cancelled,monthly
1491,235,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1492,243,3,Enterprise,2023-06-30,,999,active,monthly
1493,250,3,Enterprise,2023-06-30,2024-08-23,999,cancelled,monthly
1494,251,2,Pro,2023-06-30,2023-11-27,299,cancelled,monthly
1495,253,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1496,255,2,Pro,2023-06-30,2023-12-27,299,cancelled,monthly
1497,265,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1498,285,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1499,288,3,Enterprise,2023-06-30,,999,active,monthly
1500,289,2,Pro,2023-06-30,2024-01-26,299,cancelled,monthly
1501,290,2,Pro,2023-06-30,2023-08-29,299,cancelled,monthly
1502,295,3,Enterprise,2023-06-30,,999,active,monthly
1503,298,2,Pro,2023-06-30,2023-10-28,299,cancelled,monthly
1504,300,3,Enterprise,2023-06-30,2024-09-22,999,cancelled,monthly
1505,301,1,Basic,2023-06-30,2023-06-30,99,cancelled,monthly
1506,307,2,Pro,2023-06-30,2023-08-29,299,cancelled,monthly
1507,309,2,Pro,2023-06-30,2023-12-27,299,cancelled,monthly
1508,310,2,Pro,2023-06-30,2023-10-28,299,cancelled,monthly
1509,327,2,Pro,2023-06-30,2023-06-30,299,cancelled,monthly
1510,331,3,Enterprise,2023-06-30,,999,active,monthly
1511,338,2,Pro,2023-06-30,2024-02-25,299,cancelled,monthly
1512,340,2,Pro,2023-06-30,2023-10-28,299,cancelled,monthly
1513,343,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1514,351,3,Enterprise,2023-06-30,,999,active,monthly
1515,361,2,Pro,2023-06-30,2023-08-29,299,cancelled,monthly
1516,364,3,Enterprise,2023-06-30,2024-09-22,999,cancelled,monthly
1517,367,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1518,387,3,Enterprise,2023-06-30,,999,active,monthly
1519,395,2,Pro,2023-06-30,2023-11-27,299,cancelled,monthly
1520,405,3,Enterprise,2023-06-30,2024-08-23,999,cancelled,monthly
1521,407,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1522,411,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1523,432,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1524,442,3,Enterprise,2023-06-30,,999,active,monthly
1525,455,1,Basic,2023-06-30,2023-08-29,99,cancelled,monthly
1526,456,2,Pro,2023-06-30,2023-08-29,299,cancelled,monthly
1527,473,3,Enterprise,2023-06-30,,999,active,monthly
1528,478,3,Enterprise,2023-06-30,2023-08-29,999,cancelled,monthly
1529,486,2,Pro,2023-06-30,2023-08-29,299,cancelled,monthly
1530,491,3,Enterprise,2023-06-30,,999,active,monthly
1531,510,2,Pro,2023-06-30,2023-10-28,299,cancelled,monthly
1532,513,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1533,520,3,Enterprise,2023-06-30,,999,active,monthly
1534,523,2,Pro,2023-06-30,2023-06-30,299,cancelled,monthly
1535,524,2,Pro,2023-06-30,2023-10-28,299,cancelled,monthly
1536,540,3,Enterprise,2023-06-30,2023-07-30,999,cancelled,monthly
1537,541,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1538,549,3,Enterprise,2023-06-30,2023-09-28,999,cancelled,monthly
1539,557,1,Basic,2023-06-30,2023-12-27,99,cancelled,monthly
1540,576,1,Basic,2023-06-30,2023-11-27,99,cancelled,monthly
1541,577,2,Pro,2023-06-30,2024-03-26,299,cancelled,monthly
1542,580,2,Pro,2023-06-30,2023-08-29,299,cancelled,monthly
1543,583,2,Pro,2023-06-30,2023-08-29,299,cancelled,monthly
1544,603,3,Enterprise,2023-06-30,2023-10-28,999,cancelled,monthly
1545,609,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1546,618,3,Enterprise,2023-06-30,,999,active,monthly
1547,620,1,Basic,2023-06-30,2023-10-28,99,cancelled,monthly
1548,624,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1549,636,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1550,638,2,Pro,2023-06-30,2023-10-28,299,cancelled,monthly
1551,642,3,Enterprise,2023-06-30,,999,active,monthly
1552,647,3,Enterprise,2023-06-30,2023-07-30,999,cancelled,monthly
1553,648,3,Enterprise,2023-06-30,,999,active,monthly
1554,657,3,Enterprise,2023-06-30,,999,active,monthly
1555,666,2,Pro,2023-06-30,,299,active,monthly
1556,671,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1557,678,3,Enterprise,2023-06-30,2024-07-24,999,cancelled,monthly
1558,679,2,Pro,2023-06-30,2024-01-26,299,cancelled,monthly
1559,681,3,Enterprise,2023-06-30,2023-06-30,999,cancelled,monthly
1560,682,2,Pro,2023-06-30,2024-01-26,299,cancelled,monthly
1561,689,3,Enterprise,2023-06-30,2024-02-25,999,cancelled,monthly
1562,690,3,Enterprise,2023-06-30,2023-07-30,999,cancelled,monthly
1563,702,3,Enterprise,2023-06-30,,999,active,monthly
1564,711,2,Pro,2023-06-30,2024-01-26,299,cancelled,monthly
1565,715,3,Enterprise,2023-06-30,2023-11-27,999,cancelled,monthly
1566,721,2,Pro,2023-06-30,2024-04-25,299,cancelled,monthly
1567,722,3,Enterprise,2023-06-30,2024-12-21,999,cancelled,monthly
1568,745,3,Enterprise,2023-06-30,,999,active,monthly
1569,747,2,Pro,2023-06-30,2023-11-27,299,cancelled,monthly
1570,749,2,Pro,2023-06-30,2024-03-26,299,cancelled,monthly
1571,751,3,Enterprise,2023-06-30,,999,active,monthly
1572,752,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1573,753,2,Pro,2023-06-30,2023-12-27,299,cancelled,monthly
1574,760,2,Pro,2023-06-30,2023-08-29,299,cancelled,monthly
1575,761,1,Basic,2023-06-30,2023-10-28,99,cancelled,monthly
1576,773,3,Enterprise,2023-06-30,2023-07-30,999,cancelled,monthly
1577,781,3,Enterprise,2023-06-30,,999,active,monthly
1578,785,1,Basic,2023-06-30,2023-11-27,99,cancelled,monthly
1579,786,3,Enterprise,2023-06-30,,999,active,monthly
1580,788,3,Enterprise,2023-06-30,,999,active,monthly
1581,792,2,Pro,2023-06-30,2023-09-28,299,cancelled,monthly
1582,793,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1583,802,2,Pro,2023-06-30,2023-12-27,299,cancelled,monthly
1584,819,2,Pro,2023-06-30,2023-08-29,299,cancelled,monthly
1585,821,2,Pro,2023-06-30,2024-02-25,299,cancelled,monthly
1586,828,3,Enterprise,2023-06-30,,999,active,monthly
1587,833,1,Basic,2023-06-30,2023-11-27,99,cancelled,monthly
1588,836,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1589,838,3,Enterprise,2023-06-30,,999,active,monthly
1590,849,2,Pro,2023-06-30,2023-06-30,299,cancelled,monthly
1591,856,2,Pro,2023-06-30,2024-09-22,299,cancelled,monthly
1592,865,3,Enterprise,2023-06-30,2023-09-28,999,cancelled,monthly
1593,869,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1594,874,2,Pro,2023-06-30,2023-08-29,299,cancelled,monthly
1595,878,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1596,882,2,Pro,2023-06-30,2023-08-29,299,cancelled,monthly
1597,883,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1598,884,3,Enterprise,2023-06-30,2023-08-29,999,cancelled,monthly
1599,892,2,Pro,2023-06-30,2023-06-30,299,cancelled,monthly
1600,893,3,Enterprise,2023-06-30,2023-07-30,999,cancelled,monthly
1601,894,1,Basic,2023-06-30,2023-11-27,99,cancelled,monthly
1602,896,3,Enterprise,2023-06-30,2023-10-28,999,cancelled,monthly
1603,904,3,Enterprise,2023-06-30,2024-06-24,999,cancelled,monthly
1604,908,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1605,913,3,Enterprise,2023-06-30,2024-08-23,999,cancelled,monthly
1606,923,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1607,927,3,Enterprise,2023-06-30,2024-04-25,999,cancelled,monthly
1608,930,2,Pro,2023-06-30,2023-07-30,299,cancelled,monthly
1609,944,1,Basic,2023-06-30,2023-07-30,99,cancelled,monthly
